2023-11-16 20:45:48,241 INFO    StreamThr :1736 [internal.py:wandb_internal():89] W&B internal server running at pid: 1736, started at: 2023-11-16 20:45:48.237787
2023-11-16 20:45:49,589 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:45:49,603 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:45:49,627 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:45:49,650 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:45:49,666 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:45:49,679 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:45:49,835 INFO    Thread-16 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\requirements.txt
2023-11-16 20:45:49,835 INFO    Thread-16 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\wandb-metadata.json
2023-11-16 20:45:49,881 DEBUG   SenderThread:1736 [sender.py:send():380] send: telemetry
2023-11-16 20:45:49,885 DEBUG   SenderThread:1736 [sender.py:send():380] send: history
2023-11-16 20:45:49,885 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:45:49,886 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send():380] send: history
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:45:49,886 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send():380] send: history
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:45:49,886 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send():380] send: history
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:45:49,886 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send():380] send: history
2023-11-16 20:45:49,886 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:45:49,886 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,891 DEBUG   SenderThread:1736 [sender.py:send():380] send: history
2023-11-16 20:45:49,891 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:45:49,891 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,893 DEBUG   SenderThread:1736 [sender.py:send():380] send: exit
2023-11-16 20:45:49,893 INFO    SenderThread:1736 [sender.py:send_exit():585] handling exit code: 0
2023-11-16 20:45:49,893 INFO    SenderThread:1736 [sender.py:send_exit():587] handling runtime: 0
2023-11-16 20:45:49,893 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,893 INFO    SenderThread:1736 [sender.py:send_exit():593] send defer
2023-11-16 20:45:49,893 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:49,893 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-16 20:45:49,896 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:49,896 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-16 20:45:49,896 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 1
2023-11-16 20:45:49,896 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:49,896 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-16 20:45:49,896 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:49,896 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-16 20:45:49,896 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 2
2023-11-16 20:45:49,896 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:49,896 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-16 20:45:49,896 INFO    HandlerThread:1736 [system_monitor.py:finish():203] Stopping system monitor
2023-11-16 20:45:49,896 DEBUG   SystemMonitor:1736 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-16 20:45:49,896 DEBUG   SystemMonitor:1736 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-16 20:45:49,897 DEBUG   SystemMonitor:1736 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-16 20:45:49,897 INFO    HandlerThread:1736 [interfaces.py:finish():202] Joined cpu monitor
2023-11-16 20:45:49,897 INFO    HandlerThread:1736 [interfaces.py:finish():202] Joined disk monitor
2023-11-16 20:45:49,898 INFO    HandlerThread:1736 [interfaces.py:finish():202] Joined memory monitor
2023-11-16 20:45:49,898 INFO    HandlerThread:1736 [interfaces.py:finish():202] Joined network monitor
2023-11-16 20:45:49,898 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:49,898 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-16 20:45:49,898 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 3
2023-11-16 20:45:49,898 DEBUG   SenderThread:1736 [sender.py:send():380] send: stats
2023-11-16 20:45:49,898 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:49,898 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-16 20:45:49,898 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:49,898 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-16 20:45:49,898 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 4
2023-11-16 20:45:49,898 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:49,900 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-16 20:45:49,900 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:49,900 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-16 20:45:49,900 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 5
2023-11-16 20:45:49,901 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:49,901 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-16 20:45:49,901 DEBUG   SenderThread:1736 [sender.py:send():380] send: summary
2023-11-16 20:45:49,901 INFO    SenderThread:1736 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:45:49,902 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:49,902 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-16 20:45:49,902 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 6
2023-11-16 20:45:49,902 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:49,902 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-16 20:45:49,902 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:49,902 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-16 20:45:49,902 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: status_report
2023-11-16 20:45:50,131 INFO    wandb-upload_0:1736 [upload_job.py:push():131] Uploaded file C:\Users\COMPUT~1\AppData\Local\Temp\tmp6kpt1o2wwandb\cagunkey-wandb-metadata.json
2023-11-16 20:45:50,147 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 7
2023-11-16 20:45:50,147 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:50,147 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-16 20:45:50,147 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:50,147 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-16 20:45:50,722 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-16 20:45:50,847 INFO    Thread-16 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\config.yaml
2023-11-16 20:45:50,847 INFO    Thread-16 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\wandb-summary.json
2023-11-16 20:45:50,847 INFO    Thread-16 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\output.log
2023-11-16 20:45:52,861 INFO    Thread-16 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\output.log
2023-11-16 20:45:53,912 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 8
2023-11-16 20:45:53,912 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: poll_exit
2023-11-16 20:45:53,912 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:53,912 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-16 20:45:53,912 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:53,912 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-16 20:45:53,912 INFO    SenderThread:1736 [job_builder.py:build():281] Attempting to build job artifact
2023-11-16 20:45:53,912 INFO    SenderThread:1736 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-16 20:45:53,928 INFO    SenderThread:1736 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-16 20:45:53,959 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 9
2023-11-16 20:45:53,959 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:53,959 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-16 20:45:53,959 DEBUG   SenderThread:1736 [sender.py:send():380] send: artifact
2023-11-16 20:45:54,620 INFO    SenderThread:1736 [sender.py:send_artifact():1456] sent artifact job-https___github.com_aldogp14_machine_learning.git_FFNN.py - {'id': 'QXJ0aWZhY3Q6NjQxMDUxNjUw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjUwNjE4Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxMDU1OTk5', 'versionIndex': 4}}}
2023-11-16 20:45:54,620 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:54,620 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-16 20:45:54,620 INFO    SenderThread:1736 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-16 20:45:54,865 INFO    SenderThread:1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\output.log
2023-11-16 20:45:54,865 INFO    SenderThread:1736 [dir_watcher.py:finish():388] scan: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files
2023-11-16 20:45:54,865 INFO    SenderThread:1736 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\config.yaml config.yaml
2023-11-16 20:45:54,865 INFO    SenderThread:1736 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\output.log output.log
2023-11-16 20:45:54,865 INFO    SenderThread:1736 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\requirements.txt requirements.txt
2023-11-16 20:45:54,865 INFO    SenderThread:1736 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\wandb-metadata.json wandb-metadata.json
2023-11-16 20:45:54,865 INFO    SenderThread:1736 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\wandb-summary.json wandb-summary.json
2023-11-16 20:45:54,878 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 10
2023-11-16 20:45:54,878 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:54,878 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-16 20:45:54,878 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:54,880 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-16 20:45:54,880 INFO    SenderThread:1736 [file_pusher.py:finish():175] shutting down file pusher
2023-11-16 20:45:55,176 INFO    wandb-upload_1:1736 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\output.log
2023-11-16 20:45:55,382 INFO    wandb-upload_0:1736 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\config.yaml
2023-11-16 20:45:55,398 INFO    wandb-upload_2:1736 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\requirements.txt
2023-11-16 20:45:55,660 INFO    wandb-upload_3:1736 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\files\wandb-summary.json
2023-11-16 20:45:55,756 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: keepalive
2023-11-16 20:45:55,866 INFO    Thread-15 :1736 [sender.py:transition_state():613] send defer: 11
2023-11-16 20:45:55,866 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:55,866 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-16 20:45:55,870 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:55,870 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-16 20:45:55,870 INFO    SenderThread:1736 [file_pusher.py:join():181] waiting for file pusher
2023-11-16 20:45:55,870 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 12
2023-11-16 20:45:55,870 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:55,870 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-16 20:45:55,870 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:55,870 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-16 20:45:55,870 INFO    SenderThread:1736 [file_stream.py:finish():595] file stream finish called
2023-11-16 20:45:56,009 INFO    SenderThread:1736 [file_stream.py:finish():599] file stream finish is done
2023-11-16 20:45:56,009 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 13
2023-11-16 20:45:56,009 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:56,009 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-16 20:45:56,009 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:56,009 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-16 20:45:56,009 INFO    SenderThread:1736 [sender.py:transition_state():613] send defer: 14
2023-11-16 20:45:56,009 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:45:56,009 INFO    HandlerThread:1736 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-16 20:45:56,009 DEBUG   SenderThread:1736 [sender.py:send():380] send: final
2023-11-16 20:45:56,009 DEBUG   SenderThread:1736 [sender.py:send():380] send: footer
2023-11-16 20:45:56,009 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: defer
2023-11-16 20:45:56,009 INFO    SenderThread:1736 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-16 20:45:56,024 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-16 20:45:56,024 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: server_info
2023-11-16 20:45:56,024 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: get_summary
2023-11-16 20:45:56,024 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-16 20:45:56,024 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-16 20:45:56,024 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: job_info
2023-11-16 20:45:56,024 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: poll_exit
2023-11-16 20:45:56,033 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: server_info
2023-11-16 20:45:56,138 DEBUG   SenderThread:1736 [sender.py:send_request():407] send_request: job_info
2023-11-16 20:45:56,138 INFO    MainThread:1736 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-11-16 20:45:56,145 INFO    MainThread:1736 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-11-16 20:45:56,151 INFO    MainThread:1736 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-11-16 20:45:56,155 DEBUG   HandlerThread:1736 [handler.py:handle_request():146] handle_request: shutdown
2023-11-16 20:45:56,155 INFO    HandlerThread:1736 [handler.py:finish():866] shutting down handler
2023-11-16 20:45:57,042 INFO    WriterThread:1736 [datastore.py:close():294] close: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_204548-bqjvpffm\run-bqjvpffm.wandb
2023-11-16 20:45:57,146 INFO    SenderThread:1736 [sender.py:finish():1534] shutting down sender
2023-11-16 20:45:57,146 INFO    SenderThread:1736 [file_pusher.py:finish():175] shutting down file pusher
2023-11-16 20:45:57,146 INFO    SenderThread:1736 [file_pusher.py:join():181] waiting for file pusher
