2023-11-16 20:37:35,122 INFO    StreamThr :5920 [internal.py:wandb_internal():89] W&B internal server running at pid: 5920, started at: 2023-11-16 20:37:35.119316
2023-11-16 20:37:36,709 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:37:36,724 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: partial_history
2023-11-16 20:37:36,781 INFO    Thread-16 :5920 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\requirements.txt
2023-11-16 20:37:36,784 INFO    Thread-16 :5920 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\wandb-metadata.json
2023-11-16 20:37:36,836 DEBUG   SenderThread:5920 [sender.py:send():380] send: telemetry
2023-11-16 20:37:36,836 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,836 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,836 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,836 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,836 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,846 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,846 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,846 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,848 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,849 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,849 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,849 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,849 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,849 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,852 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,852 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,852 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,852 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send():380] send: history
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: summary_record
2023-11-16 20:37:36,852 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,852 DEBUG   SenderThread:5920 [sender.py:send():380] send: exit
2023-11-16 20:37:36,852 INFO    SenderThread:5920 [sender.py:send_exit():585] handling exit code: 0
2023-11-16 20:37:36,852 INFO    SenderThread:5920 [sender.py:send_exit():587] handling runtime: 0
2023-11-16 20:37:36,860 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,860 INFO    SenderThread:5920 [sender.py:send_exit():593] send defer
2023-11-16 20:37:36,860 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:36,860 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-16 20:37:36,860 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:36,860 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-16 20:37:36,860 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 1
2023-11-16 20:37:36,860 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:36,860 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-16 20:37:36,860 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:36,860 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-16 20:37:36,860 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 2
2023-11-16 20:37:36,860 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:36,860 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-16 20:37:36,860 INFO    HandlerThread:5920 [system_monitor.py:finish():203] Stopping system monitor
2023-11-16 20:37:36,862 DEBUG   SystemMonitor:5920 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-16 20:37:36,862 DEBUG   SystemMonitor:5920 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-16 20:37:36,862 DEBUG   SystemMonitor:5920 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-16 20:37:36,863 INFO    HandlerThread:5920 [interfaces.py:finish():202] Joined cpu monitor
2023-11-16 20:37:36,863 INFO    HandlerThread:5920 [interfaces.py:finish():202] Joined disk monitor
2023-11-16 20:37:36,863 INFO    HandlerThread:5920 [interfaces.py:finish():202] Joined memory monitor
2023-11-16 20:37:36,863 INFO    HandlerThread:5920 [interfaces.py:finish():202] Joined network monitor
2023-11-16 20:37:36,863 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:36,863 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-16 20:37:36,863 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 3
2023-11-16 20:37:36,863 DEBUG   SenderThread:5920 [sender.py:send():380] send: stats
2023-11-16 20:37:36,865 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:36,865 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-16 20:37:36,865 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:36,865 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-16 20:37:36,865 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 4
2023-11-16 20:37:36,865 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:36,865 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-16 20:37:36,865 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:36,865 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-16 20:37:36,865 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 5
2023-11-16 20:37:36,865 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:36,865 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-16 20:37:36,867 DEBUG   SenderThread:5920 [sender.py:send():380] send: summary
2023-11-16 20:37:36,867 INFO    SenderThread:5920 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-16 20:37:36,867 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:36,867 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-16 20:37:36,867 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 6
2023-11-16 20:37:36,867 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:36,867 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-16 20:37:36,867 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:36,867 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-16 20:37:36,871 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: status_report
2023-11-16 20:37:37,091 INFO    wandb-upload_0:5920 [upload_job.py:push():131] Uploaded file C:\Users\COMPUT~1\AppData\Local\Temp\tmp01kyzjqhwandb\xf81kmpf-wandb-metadata.json
2023-11-16 20:37:37,091 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 7
2023-11-16 20:37:37,091 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:37,091 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-16 20:37:37,099 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:37,099 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-16 20:37:37,776 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-16 20:37:37,791 INFO    Thread-16 :5920 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\config.yaml
2023-11-16 20:37:37,791 INFO    Thread-16 :5920 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\output.log
2023-11-16 20:37:37,791 INFO    Thread-16 :5920 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\wandb-summary.json
2023-11-16 20:37:38,888 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 8
2023-11-16 20:37:38,888 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: poll_exit
2023-11-16 20:37:38,894 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:38,894 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-16 20:37:38,894 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:38,894 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-16 20:37:38,894 INFO    SenderThread:5920 [job_builder.py:build():281] Attempting to build job artifact
2023-11-16 20:37:38,894 INFO    SenderThread:5920 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-16 20:37:38,903 INFO    SenderThread:5920 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-16 20:37:38,921 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 9
2023-11-16 20:37:38,925 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:38,925 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-16 20:37:38,925 DEBUG   SenderThread:5920 [sender.py:send():380] send: artifact
2023-11-16 20:37:39,630 INFO    SenderThread:5920 [sender.py:send_artifact():1456] sent artifact job-https___github.com_aldogp14_machine_learning.git_FFNN.py - {'id': 'QXJ0aWZhY3Q6NjQxMDUxNjUw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjUwNjE4Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxMDU1OTk5', 'versionIndex': 4}}}
2023-11-16 20:37:39,630 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:39,630 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-16 20:37:39,630 INFO    SenderThread:5920 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-16 20:37:39,795 INFO    SenderThread:5920 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\output.log
2023-11-16 20:37:39,795 INFO    SenderThread:5920 [dir_watcher.py:finish():388] scan: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files
2023-11-16 20:37:39,795 INFO    SenderThread:5920 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\config.yaml config.yaml
2023-11-16 20:37:39,795 INFO    SenderThread:5920 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\output.log output.log
2023-11-16 20:37:39,795 INFO    SenderThread:5920 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\requirements.txt requirements.txt
2023-11-16 20:37:39,795 INFO    SenderThread:5920 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\wandb-metadata.json wandb-metadata.json
2023-11-16 20:37:39,795 INFO    SenderThread:5920 [dir_watcher.py:finish():402] scan save: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\wandb-summary.json wandb-summary.json
2023-11-16 20:37:39,803 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 10
2023-11-16 20:37:39,803 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:39,803 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-16 20:37:39,803 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:39,803 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-16 20:37:39,803 INFO    SenderThread:5920 [file_pusher.py:finish():175] shutting down file pusher
2023-11-16 20:37:40,107 INFO    wandb-upload_0:5920 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\config.yaml
2023-11-16 20:37:40,352 INFO    wandb-upload_2:5920 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\requirements.txt
2023-11-16 20:37:40,425 INFO    wandb-upload_1:5920 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\output.log
2023-11-16 20:37:40,459 INFO    wandb-upload_4:5920 [upload_job.py:push():131] Uploaded file C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\files\wandb-summary.json
2023-11-16 20:37:40,662 INFO    Thread-15 :5920 [sender.py:transition_state():613] send defer: 11
2023-11-16 20:37:40,662 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:40,662 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-16 20:37:40,665 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:40,666 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-16 20:37:40,666 INFO    SenderThread:5920 [file_pusher.py:join():181] waiting for file pusher
2023-11-16 20:37:40,667 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 12
2023-11-16 20:37:40,667 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:40,667 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-16 20:37:40,667 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:40,667 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-16 20:37:40,667 INFO    SenderThread:5920 [file_stream.py:finish():595] file stream finish called
2023-11-16 20:37:42,503 INFO    SenderThread:5920 [file_stream.py:finish():599] file stream finish is done
2023-11-16 20:37:42,503 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 13
2023-11-16 20:37:42,503 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:42,503 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-16 20:37:42,503 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:42,503 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-16 20:37:42,503 INFO    SenderThread:5920 [sender.py:transition_state():613] send defer: 14
2023-11-16 20:37:42,503 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: defer
2023-11-16 20:37:42,511 INFO    HandlerThread:5920 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-16 20:37:42,511 DEBUG   SenderThread:5920 [sender.py:send():380] send: final
2023-11-16 20:37:42,511 DEBUG   SenderThread:5920 [sender.py:send():380] send: footer
2023-11-16 20:37:42,511 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: defer
2023-11-16 20:37:42,511 INFO    SenderThread:5920 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-16 20:37:42,511 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-16 20:37:42,519 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: server_info
2023-11-16 20:37:42,519 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: get_summary
2023-11-16 20:37:42,519 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-16 20:37:42,519 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: poll_exit
2023-11-16 20:37:42,519 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-16 20:37:42,519 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: server_info
2023-11-16 20:37:42,519 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: job_info
2023-11-16 20:37:42,649 DEBUG   SenderThread:5920 [sender.py:send_request():407] send_request: job_info
2023-11-16 20:37:42,656 INFO    MainThread:5920 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-11-16 20:37:42,656 INFO    MainThread:5920 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-11-16 20:37:42,664 INFO    MainThread:5920 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-11-16 20:37:42,667 DEBUG   HandlerThread:5920 [handler.py:handle_request():146] handle_request: shutdown
2023-11-16 20:37:42,667 INFO    HandlerThread:5920 [handler.py:finish():866] shutting down handler
2023-11-16 20:37:43,543 INFO    WriterThread:5920 [datastore.py:close():294] close: C:\Users\COMPUTOCKS\Desktop\semestre_5\machine_learning\wandb\run-20231116_203735-e3h51b1k\run-e3h51b1k.wandb
2023-11-16 20:37:43,666 INFO    SenderThread:5920 [sender.py:finish():1534] shutting down sender
2023-11-16 20:37:43,666 INFO    SenderThread:5920 [file_pusher.py:finish():175] shutting down file pusher
2023-11-16 20:37:43,666 INFO    SenderThread:5920 [file_pusher.py:join():181] waiting for file pusher
